Date,SPY
2010-09-29,87.8697280883789
2010-09-30,87.60874938964844
2010-10-01,87.9771957397461
2010-10-04,87.3170166015625
2010-10-05,89.07490539550781
2010-10-06,89.06720733642578
2010-10-07,88.95977020263672
2010-10-08,89.45870208740234
2010-10-11,89.54313659667969
2010-10-12,89.81949615478516
2010-10-13,90.51801300048828
2010-10-14,90.1649169921875
2010-10-15,90.34915161132812
2010-10-18,90.79436492919922
2010-10-19,89.60455322265625
2010-10-20,90.47964477539062
2010-10-21,90.67921447753906
2010-10-22,90.84811401367188
2010-10-25,91.11675262451172
2010-10-26,91.13211822509766
2010-10-27,90.87112426757812
2010-10-28,90.88650512695312
2010-10-29,90.95557403564453
2010-11-01,90.98631286621094
2010-11-02,91.70785522460938
2010-11-03,92.07627868652344
2010-11-04,93.84951782226562
2010-11-05,94.20259094238281
2010-11-08,94.02603149414062
2010-11-09,93.3505630493164
2010-11-10,93.72667694091797
2010-11-11,93.37358093261719
2010-11-12,92.26819610595703
2010-11-15,92.13772583007812
2010-11-16,90.70223236083984
2010-11-17,90.74832916259766
2010-11-18,92.0839614868164
2010-11-19,92.33728790283203
2010-11-22,92.2605209350586
2010-11-23,90.92486572265625
2010-11-24,92.26819610595703
2010-11-26,91.19352722167969
2010-11-29,91.46985626220703
2010-11-30,90.95557403564453
2010-12-01,92.88997650146484
2010-12-02,94.07978820800781
2010-12-03,94.33309936523438
2010-12-06,94.23331451416016
2010-12-07,94.28703308105469
2010-12-08,94.63248443603516
2010-12-09,95.00092315673828
2010-12-10,95.55363464355469
2010-12-13,95.61502838134766
2010-12-14,95.69949340820312
2010-12-15,95.26194763183594
2010-12-16,95.81460571289062
2010-12-17,95.91725158691406
2010-12-20,96.14871978759766
2010-12-21,96.75835418701172
2010-12-22,97.0593032836914
2010-12-23,96.92041015625
2010-12-27,96.95899200439453
2010-12-28,97.09788513183594
2010-12-29,97.16732025146484
2010-12-30,97.01300811767578
2010-12-31,97.03617095947266
2011-01-03,98.03929138183594
2011-01-04,97.98531341552734
2011-01-05,98.49458312988281
2011-01-06,98.30168914794922
2011-01-07,98.1087646484375
2011-01-10,97.98531341552734
2011-01-11,98.33255767822266
2011-01-12,99.2199478149414
2011-01-13,99.05792999267578
2011-01-14,99.77555084228516
2011-01-18,99.9453353881836
2011-01-19,98.9653091430664
2011-01-20,98.8341293334961
2011-01-21,99.05792999267578
2011-01-24,99.6212387084961
2011-01-25,99.67523956298828
2011-01-26,100.06108856201172
2011-01-27,100.30799102783203
2011-01-28,98.55631256103516
2011-01-31,99.29712677001953
2011-02-01,100.88672637939453
2011-02-02,100.6938247680664
2011-02-03,100.91759490966797
2011-02-04,101.20310974121094
2011-02-07,101.83589172363281
2011-02-08,102.29886627197266
2011-02-09,102.06736755371094
2011-02-10,102.10597229003906
2011-02-11,102.71554565429688
2011-02-14,102.9625244140625
2011-02-15,102.63838195800781
2011-02-16,103.28660583496094
2011-02-17,103.59526824951172
2011-02-18,103.81131744384766
2011-02-22,101.72787475585938
2011-02-23,101.1028060913086
2011-02-24,101.0333480834961
2011-02-25,102.1136474609375
2011-02-28,102.74641418457031
2011-03-01,101.0333480834961
2011-03-02,101.24937438964844
2011-03-03,102.99333953857422
2011-03-04,102.2217025756836
2011-03-07,101.41915130615234
2011-03-08,102.30659484863281
2011-03-09,102.15995025634766
2011-03-10,100.2694091796875
2011-03-11,100.96391296386719
2011-03-14,100.35428619384766
2011-03-15,99.20450592041016
2011-03-16,97.36795806884766
2011-03-17,98.65663146972656
2011-03-18,99.0154800415039
2011-03-21,100.54998779296875
2011-03-22,100.20122528076172
2011-03-23,100.48800659179688
2011-03-24,101.44902038574219
2011-03-25,101.75899505615234
2011-03-28,101.510986328125
2011-03-29,102.1930160522461
2011-03-30,102.89827728271484
2011-03-31,102.75877380371094
2011-04-01,103.19276428222656
2011-04-04,103.27802276611328
2011-04-05,103.26251220703125
2011-04-06,103.58804321289062
2011-04-07,103.32455444335938
2011-04-08,102.9680404663086
2011-04-11,102.65801239013672
2011-04-12,101.89075469970703
2011-04-13,101.88299560546875
2011-04-14,101.96052551269531
2011-04-15,102.33251953125
2011-04-18,101.18548583984375
2011-04-19,101.76677703857422
2011-04-20,103.15406799316406
2011-04-21,103.68101501464844
2011-04-25,103.57254791259766
2011-04-26,104.46379089355469
2011-04-27,105.14582061767578
2011-04-28,105.48680114746094
2011-04-29,105.73480224609375
2011-05-02,105.57205963134766
2011-05-03,105.19232177734375
2011-05-04,104.49478912353516
2011-05-05,103.54928588867188
2011-05-06,104.00655364990234
2011-05-09,104.40956115722656
2011-05-10,105.30077362060547
2011-05-11,104.19255065917969
2011-05-12,104.68858337402344
2011-05-13,103.88250732421875
2011-05-16,103.22380828857422
2011-05-17,103.208251953125
2011-05-18,104.13052368164062
2011-05-19,104.37855529785156
2011-05-20,103.54928588867188
2011-05-23,102.34801483154297
2011-05-24,102.26275634765625
2011-05-25,102.603759765625
2011-05-26,103.07652282714844
2011-05-27,103.4717788696289
2011-05-31,104.54902648925781
2011-06-01,102.20079040527344
2011-06-02,102.0922622680664
2011-06-03,101.0770034790039
2011-06-06,100.00746154785156
2011-06-07,99.94549560546875
2011-06-08,99.5269775390625
2011-06-09,100.28649139404297
2011-06-10,98.89147186279297
2011-06-13,98.96896362304688
2011-06-14,100.22447967529297
2011-06-15,98.44197082519531
2011-06-16,98.65896606445312
2011-06-17,98.95338439941406
2011-06-20,99.45962524414062
2011-06-21,100.82261657714844
2011-06-22,100.21511840820312
2011-06-23,99.92695617675781
2011-06-24,98.76646423339844
2011-06-27,99.64654541015625
2011-06-28,100.94722747802734
2011-06-29,101.81175994873047
2011-06-30,102.78533935546875
2011-07-01,104.3041000366211
2011-07-05,104.2184066772461
2011-07-06,104.34303283691406
2011-07-07,105.42564392089844
2011-07-08,104.67799377441406
2011-07-11,102.78533935546875
2011-07-12,102.34138488769531
2011-07-13,102.68409729003906
2011-07-14,101.975341796875
2011-07-15,102.5672378540039
2011-07-18,101.72608947753906
2011-07-19,103.37728118896484
2011-07-20,103.31491088867188
2011-07-21,104.74808502197266
2011-07-22,104.81812286376953
2011-07-25,104.23399353027344
2011-07-26,103.84458923339844
2011-07-27,101.71830749511719
2011-07-28,101.42232513427734
2011-07-29,100.7291488647461
2011-08-01,100.30077362060547
2011-08-02,97.73834991455078
2011-08-03,98.26799011230469
2011-08-04,93.66494750976562
2011-08-05,93.52474212646484
2011-08-08,87.43411254882812
2011-08-09,91.49974060058594
2011-08-10,87.4574966430664
2011-08-11,91.38291931152344
2011-08-12,91.99819946289062
2011-08-15,93.94537353515625
2011-08-16,93.14313507080078
2011-08-17,93.20540618896484
2011-08-18,89.18655395507812
2011-08-19,87.73008728027344
2011-08-22,87.80018615722656
2011-08-23,90.68974304199219
2011-08-24,91.96704864501953
2011-08-25,90.56509399414062
2011-08-26,91.88139343261719
2011-08-29,94.52167510986328
2011-08-30,94.77095031738281
2011-08-31,95.1915054321289
2011-09-01,94.19458770751953
2011-09-02,91.78791046142578
2011-09-06,91.11811065673828
2011-09-07,93.68834686279297
2011-09-08,92.71475219726562
2011-09-09,90.28475189208984
2011-09-12,90.86886596679688
2011-09-13,91.70225524902344
2011-09-14,92.9717788696289
2011-09-15,94.5761947631836
2011-09-16,95.1359634399414
2011-09-19,94.18869018554688
2011-09-20,94.07907104492188
2011-09-21,91.30769348144531
2011-09-22,88.3562240600586
2011-09-23,88.8885726928711
2011-09-26,91.00232696533203
2011-09-27,92.02007293701172
2011-09-28,90.14119720458984
2011-09-29,90.85359954833984
2011-09-30,88.58326721191406
2011-10-03,86.0623550415039
2011-10-04,87.94911193847656
2011-10-05,89.57746887207031
2011-10-06,91.19807434082031
2011-10-07,90.58743286132812
2011-10-10,93.6171646118164
2011-10-11,93.71109771728516
2011-10-12,94.53317260742188
2011-10-13,94.34527587890625
2011-10-14,95.95802307128906
2011-10-17,94.12608337402344
2011-10-18,95.9657974243164
2011-10-19,94.8306884765625
2011-10-20,95.2455825805664
2011-10-21,97.05400848388672
2011-10-24,98.24402618408203
2011-10-25,96.33380889892578
2011-10-26,97.3124008178711
2011-10-27,100.70228576660156
2011-10-28,100.67877960205078
2011-10-31,98.25186157226562
2011-11-01,95.51175689697266
2011-11-02,97.06968688964844
2011-11-03,98.83900451660156
2011-11-04,98.23619842529297
2011-11-07,98.84683990478516
2011-11-08,100.11510467529297
2011-11-09,96.41989135742188
2011-11-10,97.32804107666016
2011-11-11,99.15998840332031
2011-11-14,98.22052764892578
2011-11-15,98.7059326171875
2011-11-16,97.1401596069336
2011-11-17,95.59788513183594
2011-11-18,95.49609375
2011-11-21,93.6797866821289
2011-11-22,93.3118896484375
2011-11-23,91.25288391113281
2011-11-25,91.08060455322266
2011-11-28,93.71895599365234
2011-11-29,93.98515319824219
2011-11-30,97.85257720947266
2011-12-01,97.83692932128906
2011-12-02,97.75080871582031
2011-12-05,98.81551361083984
2011-12-06,98.84683990478516
2011-12-07,99.21479797363281
2011-12-08,97.03838348388672
2011-12-09,98.68241882324219
2011-12-12,97.24191284179688
2011-12-13,96.33380889892578
2011-12-14,95.30821228027344
2011-12-15,95.65267181396484
2011-12-16,95.79448699951172
2011-12-19,94.77030181884766
2011-12-20,97.63805389404297
2011-12-21,97.82713317871094
2011-12-22,98.69375610351562
2011-12-23,99.57617950439453
2011-12-27,99.65494537353516
2011-12-28,98.34712219238281
2011-12-29,99.36341857910156
2011-12-30,98.8749771118164
2012-01-03,100.45067596435547
2012-01-04,100.60823822021484
2012-01-05,100.87610626220703
2012-01-06,100.6161117553711
2012-01-09,100.86035919189453
2012-01-10,101.73489379882812
2012-01-11,101.79000854492188
2012-01-12,102.03427124023438
2012-01-13,101.50640106201172
2012-01-17,101.90031433105469
2012-01-18,103.02693939208984
2012-01-19,103.57056427001953
2012-01-20,103.95660400390625
2012-01-23,103.68873596191406
2012-01-24,103.57056427001953
2012-01-25,104.43718719482422
2012-01-26,103.90149688720703
2012-01-27,103.85418701171875
2012-01-30,103.49964904785156
2012-01-31,103.46029663085938
2012-02-01,104.36627197265625
2012-02-02,104.53173065185547
2012-02-03,105.99713897705078
2012-02-06,105.92623138427734
2012-02-07,106.19409942626953
2012-02-08,106.50921630859375
2012-02-09,106.64317321777344
2012-02-10,105.85533905029297
2012-02-13,106.64317321777344
2012-02-14,106.50921630859375
2012-02-15,106.01287078857422
2012-02-16,107.18678283691406
2012-02-17,107.47037506103516
2012-02-21,107.51766967773438
2012-02-22,107.17105102539062
2012-02-23,107.64373779296875
2012-02-24,107.88008117675781
2012-02-27,108.06130981445312
2012-02-28,108.37641143798828
2012-02-29,107.95099639892578
2012-03-01,108.5103759765625
2012-03-02,108.17942810058594
2012-03-05,107.73826599121094
2012-03-06,106.16259002685547
2012-03-07,106.90312194824219
2012-03-08,107.96673583984375
2012-03-09,108.38427734375
2012-03-12,108.39219665527344
2012-03-13,110.34603118896484
2012-03-14,110.22785949707031
2012-03-15,110.86605834960938
2012-03-16,111.01953125
2012-03-19,111.45476531982422
2012-03-20,111.13031005859375
2012-03-21,110.94833374023438
2012-03-22,110.14910888671875
2012-03-23,110.50521087646484
2012-03-26,112.05614471435547
2012-03-27,111.70797729492188
2012-03-28,111.15406799316406
2012-03-29,110.9641342163086
2012-03-30,111.42312622070312
2012-04-02,112.2381820678711
2012-04-03,111.7791519165039
2012-04-04,110.67135620117188
2012-04-05,110.6159896850586
2012-04-09,109.37362670898438
2012-04-10,107.5378189086914
2012-04-11,108.40823364257812
2012-04-12,109.8246841430664
2012-04-13,108.51902770996094
2012-04-16,108.4478530883789
2012-04-17,110.05419158935547
2012-04-18,109.68223571777344
2012-04-19,108.97799682617188
2012-04-20,109.15997314453125
2012-04-23,108.24208068847656
2012-04-24,108.65352630615234
2012-04-25,110.14120483398438
2012-04-26,110.90874481201172
2012-04-27,111.09076690673828
2012-04-30,110.67926788330078
2012-05-01,111.36771392822266
2012-05-02,111.0353775024414
2012-05-03,110.18865966796875
2012-05-04,108.40823364257812
2012-05-07,108.48738861083984
2012-05-08,108.05218505859375
2012-05-09,107.41120910644531
2012-05-10,107.63276672363281
2012-05-11,107.30831909179688
2012-05-14,106.1213607788086
2012-05-15,105.5120849609375
2012-05-16,105.10850524902344
2012-05-17,103.54967498779297
2012-05-18,102.66340637207031
2012-05-21,104.4280014038086
2012-05-22,104.60999298095703
2012-05-23,104.66542053222656
2012-05-24,104.8711166381836
2012-05-25,104.5308837890625
2012-05-29,105.79695129394531
2012-05-30,104.26184844970703
2012-05-31,104.03237915039062
2012-06-01,101.41312408447266
2012-06-04,101.36568450927734
2012-06-05,102.13326263427734
2012-06-06,104.4280014038086
2012-06-07,104.4913101196289
2012-06-08,105.32219696044922
2012-06-11,103.9848861694336
2012-06-12,105.17976379394531
2012-06-13,104.50714111328125
2012-06-14,105.61493682861328
2012-06-15,106.69513702392578
2012-06-18,106.90193939208984
2012-06-19,107.9359359741211
2012-06-20,107.76093292236328
2012-06-21,105.34297180175781
2012-06-22,106.15422821044922
2012-06-25,104.45211791992188
2012-06-26,104.97708892822266
2012-06-27,105.92359924316406
2012-06-28,105.62133026123047
2012-06-29,108.25411224365234
2012-07-02,108.58021545410156
2012-07-03,109.29609680175781
2012-07-05,108.80292510986328
2012-07-06,107.7689208984375
2012-07-09,107.63368225097656
2012-07-10,106.69513702392578
2012-07-11,106.71102905273438
2012-07-12,106.19403076171875
2012-07-13,107.97570037841797
2012-07-16,107.72117614746094
2012-07-17,108.46090698242188
2012-07-18,109.26422882080078
2012-07-19,109.55058288574219
2012-07-20,108.54841613769531
2012-07-23,107.45074462890625
2012-07-24,106.5280532836914
2012-07-25,106.55193328857422
2012-07-26,108.30974578857422
2012-07-27,110.30622863769531
2012-07-30,110.30622863769531
2012-07-31,109.53469848632812
2012-08-01,109.43925476074219
2012-08-02,108.68360137939453
2012-08-03,110.83917236328125
2012-08-06,111.05393981933594
2012-08-07,111.61071014404297
2012-08-08,111.74590301513672
2012-08-09,111.84136199951172
2012-08-10,112.02433013916016
2012-08-13,111.9686050415039
2012-08-14,111.98455047607422
2012-08-15,112.1117935180664
2012-08-16,112.93901062011719
2012-08-17,113.09013366699219
2012-08-20,113.09809875488281
2012-08-21,112.75605773925781
2012-08-22,112.80384063720703
2012-08-23,111.88111114501953
2012-08-24,112.55722045898438
2012-08-27,112.5810775756836
2012-08-28,112.46974182128906
2012-08-29,112.55722045898438
2012-08-30,111.74590301513672
2012-08-31,112.27884674072266
2012-09-04,112.17542266845703
2012-09-05,112.0799789428711
2012-09-06,114.35482788085938
2012-09-07,114.80029296875
2012-09-10,114.14799499511719
2012-09-11,114.46622467041016
2012-09-12,114.84797668457031
2012-09-13,116.59785461425781
2012-09-14,117.1148681640625
2012-09-17,116.71720123291016
2012-09-18,116.62171936035156
2012-09-19,116.68534851074219
2012-09-20,116.69327545166016
2012-09-21,116.64450073242188
2012-09-24,116.46859741210938
2012-09-25,115.22918701171875
2012-09-26,114.58140563964844
2012-09-27,115.66100311279297
2012-09-28,115.12516784667969
2012-10-01,115.4290771484375
2012-10-02,115.54901123046875
2012-10-03,116.02083587646484
2012-10-04,116.85243225097656
2012-10-05,116.86046600341797
2012-10-08,116.46060943603516
2012-10-09,115.3091049194336
2012-10-10,114.5734634399414
2012-10-11,114.63735961914062
2012-10-12,114.26158142089844
2012-10-15,115.2131576538086
2012-10-16,116.3806381225586
2012-10-17,116.90839385986328
2012-10-18,116.60453796386719
2012-10-19,114.6613998413086
2012-10-22,114.67742156982422
2012-10-23,113.08611297607422
2012-10-24,112.76625061035156
2012-10-25,113.09408569335938
2012-10-26,113.03013610839844
2012-10-31,113.03013610839844
2012-11-01,114.21357727050781
2012-11-02,113.19805908203125
2012-11-05,113.4299545288086
2012-11-06,114.31759643554688
2012-11-07,111.72669219970703
2012-11-08,110.38326263427734
2012-11-09,110.47926330566406
2012-11-12,110.5672378540039
2012-11-13,110.18338775634766
2012-11-14,108.6960220336914
2012-11-15,108.51212310791016
2012-11-16,109.0478744506836
2012-11-19,111.25489044189453
2012-11-20,111.3028793334961
2012-11-21,111.51080322265625
2012-11-23,113.03013610839844
2012-11-26,112.79022216796875
2012-11-27,112.21449279785156
2012-11-28,113.11808776855469
2012-11-29,113.64585876464844
2012-11-30,113.66981506347656
2012-12-03,113.110107421875
2012-12-04,112.95016479492188
2012-12-05,113.15009307861328
2012-12-06,113.53388214111328
2012-12-07,113.87776947021484
2012-12-10,113.92572784423828
2012-12-11,114.7013931274414
2012-12-12,114.75736236572266
2012-12-13,114.05365753173828
2012-12-14,113.62986755371094
2012-12-17,114.96526336669922
2012-12-18,116.24468994140625
2012-12-19,115.38108825683594
2012-12-20,116.04473114013672
2012-12-21,114.99148559570312
2012-12-24,114.6371078491211
2012-12-26,114.15394592285156
2012-12-27,114.00091552734375
2012-12-28,112.76876831054688
2012-12-31,114.68541717529297
2013-01-02,117.6248550415039
2013-01-03,117.35908508300781
2013-01-04,117.87449645996094
2013-01-07,117.5523910522461
2013-01-08,117.21415710449219
2013-01-09,117.51212310791016
2013-01-10,118.44625854492188
2013-01-11,118.43820190429688
2013-01-14,118.3576889038086
2013-01-15,118.43820190429688
2013-01-16,118.42213439941406
2013-01-17,119.18714904785156
2013-01-18,119.45288848876953
2013-01-22,120.09716033935547
2013-01-23,120.29048919677734
2013-01-24,120.3226318359375
2013-01-25,120.9991226196289
2013-01-28,120.85417938232422
2013-01-29,121.3293228149414
2013-01-30,120.85417938232422
2013-01-31,120.55620574951172
2013-02-01,121.79637908935547
2013-02-04,120.4273681640625
2013-02-05,121.64337921142578
2013-02-06,121.7319564819336
2013-02-07,121.57090759277344
2013-02-08,122.24739074707031
2013-02-11,122.22322845458984
2013-02-12,122.42454528808594
2013-02-13,122.52922821044922
2013-02-14,122.64197540283203
2013-02-15,122.4969711303711
2013-02-19,123.41511535644531
2013-02-20,121.87694549560547
2013-02-21,121.13597869873047
2013-02-22,122.31983947753906
2013-02-25,119.99246215820312
2013-02-26,120.81391906738281
2013-02-27,122.33598327636719
2013-02-28,122.09437561035156
2013-03-01,122.4969711303711
2013-03-04,123.14933013916016
2013-03-05,124.25262451171875
2013-03-06,124.4217529296875
2013-03-07,124.64723205566406
2013-03-08,125.17869567871094
2013-03-11,125.65388488769531
2013-03-12,125.3719482421875
2013-03-13,125.5491714477539
2013-03-14,126.2175521850586
2013-03-15,126.05091094970703
2013-03-18,125.35527038574219
2013-03-19,125.0641098022461
2013-03-20,125.9377212524414
2013-03-21,124.86185455322266
2013-03-22,125.8648681640625
2013-03-25,125.339111328125
2013-03-26,126.34217834472656
2013-03-27,126.34217834472656
2013-03-28,126.73041534423828
2013-04-01,126.22887420654297
2013-04-02,126.85179138183594
2013-04-03,125.56560516357422
2013-04-04,126.07516479492188
2013-04-05,125.50896453857422
2013-04-08,126.35836029052734
2013-04-09,126.79513549804688
2013-04-10,128.34828186035156
2013-04-11,128.768798828125
2013-04-12,128.45339965820312
2013-04-15,125.47659301757812
2013-04-16,127.32901000976562
2013-04-17,125.46853637695312
2013-04-18,124.68395233154297
2013-04-19,125.76785278320312
2013-04-22,126.325927734375
2013-04-23,127.62837219238281
2013-04-24,127.709228515625
2013-04-25,128.22689819335938
2013-04-26,128.00038146972656
2013-04-29,128.85781860351562
2013-04-30,129.16522216796875
2013-05-01,128.03274536132812
2013-05-02,129.22181701660156
2013-05-03,130.53228759765625
2013-05-06,130.86392211914062
2013-05-07,131.5271453857422
2013-05-08,132.1257781982422
2013-05-09,131.75369262695312
2013-05-10,132.18240356445312
2013-05-13,132.2875518798828
2013-05-14,133.65463256835938
2013-05-15,134.37452697753906
2013-05-16,133.74359130859375
2013-05-17,135.037841796875
2013-05-20,135.0297393798828
2013-05-21,135.22389221191406
2013-05-22,134.22080993652344
2013-05-23,133.8325653076172
2013-05-24,133.71932983398438
2013-05-28,134.52017211914062
2013-05-29,133.64654541015625
2013-05-30,134.13995361328125
2013-05-31,132.21475219726562
2013-06-03,132.94276428222656
2013-06-04,132.30377197265625
2013-06-05,130.45135498046875
2013-06-06,131.63235473632812
2013-06-07,133.3068084716797
2013-06-10,133.3068084716797
2013-06-11,131.931640625
2013-06-12,130.83961486816406
2013-06-13,132.8295135498047
2013-06-14,131.9963836669922
2013-06-17,133.01559448242188
2013-06-18,134.06715393066406
2013-06-19,132.21475219726562
2013-06-20,128.93875122070312
2013-06-21,129.35256958007812
2013-06-24,127.71817779541016
2013-06-25,128.9460906982422
2013-06-26,130.22271728515625
2013-06-27,130.98709106445312
2013-06-28,130.45045471191406
2013-07-01,131.21475219726562
2013-07-02,131.09288024902344
2013-07-03,131.1497802734375
2013-07-05,132.56466674804688
2013-07-08,133.3209228515625
2013-07-09,134.28048706054688
2013-07-10,134.32928466796875
2013-07-11,136.1589813232422
2013-07-12,136.2158660888672
2013-07-15,136.73631286621094
2013-07-16,136.22398376464844
2013-07-17,136.5736846923828
2013-07-18,137.32176208496094
2013-07-19,137.5657196044922
2013-07-22,137.8341064453125
2013-07-23,137.54135131835938
2013-07-24,137.0371551513672
2013-07-25,137.37059020996094
2013-07-26,137.51695251464844
2013-07-29,137.09414672851562
2013-07-30,137.09414672851562
2013-07-31,137.1916961669922
2013-08-01,138.77743530273438
2013-08-02,139.0132293701172
2013-08-05,138.80995178222656
2013-08-06,138.0211639404297
2013-08-07,137.57388305664062
2013-08-08,138.07806396484375
2013-08-09,137.67959594726562
2013-08-12,137.51695251464844
2013-08-13,137.92356872558594
2013-08-14,137.21604919433594
2013-08-15,135.2969512939453
2013-08-16,134.84971618652344
2013-08-19,133.9877471923828
2013-08-20,134.646484375
2013-08-21,133.81703186035156
2013-08-22,135.03671264648438
2013-08-23,135.49217224121094
2013-08-26,134.98793029785156
2013-08-27,132.81678771972656
2013-08-28,133.2884063720703
2013-08-29,133.49986267089844
2013-08-30,133.07696533203125
2013-09-03,133.6787109375
2013-09-04,134.78468322753906
2013-09-05,134.95545959472656
2013-09-06,135.02049255371094
2013-09-09,136.31349182128906
2013-09-10,137.32176208496094
2013-09-11,137.7527313232422
2013-09-12,137.38682556152344
2013-09-13,137.69590759277344
2013-09-16,138.49273681640625
2013-09-17,139.11077880859375
2013-09-18,140.72091674804688
